32583;2009; 2;16; 9; 2;16; 9;21; 60; 6
32583;2009; 2;16;12; 2;17;12; 0; 60; 7
32583;2009; 2;16;15; 2;17;15; 3; 45;10
32583;2009; 2;16;18; 2;17;18; 6; 35;11
32583;2009; 2;16;21; 2;17;21; 9;310; 6
32583;2009; 2;17; 0; 2;17; 0;12;360; 5
32583;2009; 2;17; 3; 2;17; 3;15;360; 6
32583;2009; 2;17; 6; 2;17; 6;18;345; 7
32583;2009; 2;17; 9; 2;17; 9;21;315; 9
32583;2009; 2;17;12; 2;18;12; 0;345;13
32583;2009; 2;17;15; 2;18;15; 3;325;12
32583;2009; 2;17;18; 2;18;18; 6;320;10
32583;2009; 2;17;21; 2;18;21; 9;320;10
32583;2009; 2;18; 0; 2;18; 0;12;305; 9
32583;2009; 2;18; 3; 2;18; 3;15;270;12
32583;2009; 2;18; 6; 2;18; 6;18;270;13
32583;2009; 2;18; 9; 2;18; 9;21;275;13
32583;2009; 2;18;12; 2;19;12; 0;285;14
32583;2009; 2;18;15; 2;19;15; 3;280;14
32583;2009; 2;18;18; 2;19;18; 6;270;13
32583;2009; 2;18;21; 2;19;21; 9;260;11
32583;2009; 2;19; 0; 2;19; 0;12;250;10
32583;2009; 2;19; 3; 2;19; 3;15;280; 7
32583;2009; 2;19; 6; 2;19; 6;18;245; 7
32583;2009; 2;19; 9; 2;19; 9;21;230; 5
32583;2009; 2;19;12; 2;20;12; 0; 10; 2
32583;2009; 2;19;15; 2;20;15; 3;360; 2
32583;2009; 2;19;18; 2;20;18; 6;  0; 0
32583;2009; 2;19;21; 2;20;21; 9;  0; 0
32583;2009; 2;20; 0; 2;20; 0;12;  0; 0
32583;2009; 2;20; 3; 2;20; 3;15;305; 2
32583;2009; 2;20; 6; 2;20; 6;18;250; 6
32583;2009; 2;20; 9; 2;20; 9;21;265; 5
32583;2009; 2;20;12; 2;21;12; 0;340; 4
32583;2009; 2;20;15; 2;21;15; 3;310; 6
32583;2009; 2;20;18; 2;21;18; 6;345; 5
32583;2009; 2;20;21; 2;21;21; 9;335; 7
32583;2009; 2;21; 0; 2;21; 0;12;340; 7
32583;2009; 2;21; 3; 2;21; 3;15;325; 3
32583;2009; 2;21; 6; 2;21; 6;18;280; 3
32583;2009; 2;21; 9; 2;21; 9;21;  0; 0
32583;2009; 2;21;12; 2;22;12; 0;345; 4
32583;2009; 2;21;15; 2;22;15; 3;320; 5
32583;2009; 2;21;18; 2;22;18; 6;360; 4
32583;2009; 2;21;21; 2;22;21; 9;360; 6
32583;2009; 2;22; 0; 2;22; 0;12;340; 4
32583;2009; 2;22; 3; 2;22; 3;15;270;12
32583;2009; 2;22; 6; 2;22; 6;18;270;17
32583;2009; 2;22; 9; 2;22; 9;21;275;18
32583;2009; 2;22;12; 2;23;12; 0;290;16
32583;2009; 2;22;15; 2;23;15; 3;285;16
32583;2009; 2;22;18; 2;23;18; 6;280;17
32583;2009; 2;22;21; 2;23;21; 9;270;14
32583;2009; 2;23; 0; 2;23; 0;12;285;15
32583;2009; 2;23; 3; 2;23; 3;15;280;12
